CustomerID,City,Vehicle_Model,Subscription_Plan,Rate_Per_KM,Monthly_Fee,Account_Status
CUST-0337,Delhi,MG Windsor EV,Pay-Per-KM,3.85,,Active
CUST-0338,Pune,MG Windsor EV,Pay-Per-KM,3.64,,Active
CUST-0339,Pune,Tata Punch EV,Pay-Per-KM,2.61,,Defaulted
CUST-0340,Bengaluru,MG Windsor EV,Fixed-Monthly,,2500.0,Defaulted
CUST-0341,Pune,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-0342,Delhi,Maruti e Vitara,Fixed-Monthly,,3000.0,Suspended
CUST-0343,Pune,MG Windsor EV,Pay-Per-KM,4.07,,Active
CUST-0344,Pune,Maruti e Vitara,Fixed-Monthly,,2000.0,Suspended
CUST-0345,Pune,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-0346,Pune,Maruti e Vitara,Pay-Per-KM,3.1,,Suspended
CUST-0347,Bengaluru,Tata Punch EV,Fixed-Monthly,,1500.0,Suspended
CUST-0348,Delhi,MG Windsor EV,Pay-Per-KM,4.41,,Suspended
CUST-0349,Bengaluru,MG Windsor EV,Pay-Per-KM,4.09,,Active
CUST-0350,Pune,Tata Punch EV,Pay-Per-KM,4.15,,Active
CUST-0351,Pune,MG Windsor EV,Fixed-Monthly,,2500.0,Suspended
CUST-0352,Bengaluru,Tata Punch EV,Fixed-Monthly,,3000.0,Defaulted
CUST-0353,Pune,Tata Punch EV,Pay-Per-KM,3.51,,Active
CUST-0354,Pune,MG Windsor EV,Fixed-Monthly,,2500.0,Defaulted
CUST-0355,Delhi,Tata Punch EV,Pay-Per-KM,3.33,,Active
CUST-0356,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-0357,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-0358,Pune,Tata Punch EV,Fixed-Monthly,,3000.0,Suspended
CUST-0359,Bengaluru,Maruti e Vitara,Pay-Per-KM,4.3,,Active
CUST-0360,Pune,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-0361,Bengaluru,Tata Punch EV,Pay-Per-KM,4.46,,Active
CUST-0362,Pune,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-0363,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Suspended
CUST-0364,Delhi,Maruti e Vitara,Pay-Per-KM,3.46,,Suspended
CUST-0365,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.17,,Defaulted
CUST-0366,Pune,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-0367,Bengaluru,MG Windsor EV,Pay-Per-KM,3.54,,Suspended
CUST-0368,Bengaluru,Tata Punch EV,Pay-Per-KM,2.67,,Active
CUST-0369,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.78,,Active
CUST-0370,Pune,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-0371,Bengaluru,Tata Punch EV,Pay-Per-KM,3.88,,Active
CUST-0372,Delhi,MG Windsor EV,Pay-Per-KM,2.92,,Defaulted
CUST-0373,Delhi,Maruti e Vitara,Pay-Per-KM,3.86,,Defaulted
CUST-0374,Delhi,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-0375,Bengaluru,Tata Punch EV,Pay-Per-KM,3.58,,Active
CUST-0376,Bengaluru,Tata Punch EV,Fixed-Monthly,,2000.0,Defaulted
CUST-0377,Pune,MG Windsor EV,Fixed-Monthly,,2000.0,Defaulted
CUST-0378,Delhi,MG Windsor EV,Fixed-Monthly,,1500.0,Defaulted
CUST-0379,Bengaluru,Maruti e Vitara,Pay-Per-KM,2.75,,Active
CUST-0380,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-0381,Delhi,Tata Punch EV,Fixed-Monthly,,3000.0,Suspended
CUST-0382,Bengaluru,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-0383,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Defaulted
CUST-0384,Delhi,MG Windsor EV,Pay-Per-KM,3.05,,Defaulted
CUST-0385,Bengaluru,MG Windsor EV,Pay-Per-KM,3.76,,Active
CUST-0386,Bengaluru,MG Windsor EV,Pay-Per-KM,3.05,,Active
CUST-0387,Delhi,MG Windsor EV,Pay-Per-KM,2.94,,Suspended
CUST-0388,Bengaluru,MG Windsor EV,Pay-Per-KM,4.31,,Suspended
CUST-0389,Bengaluru,Tata Punch EV,Pay-Per-KM,3.62,,Active
CUST-0390,Bengaluru,Maruti e Vitara,Pay-Per-KM,4.49,,Active
CUST-0391,Bengaluru,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-0392,Pune,Maruti e Vitara,Pay-Per-KM,3.92,,Active
CUST-0393,Pune,MG Windsor EV,Fixed-Monthly,,2500.0,Defaulted
CUST-0394,Pune,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-0395,Pune,Tata Punch EV,Pay-Per-KM,3.46,,Defaulted
CUST-0396,Bengaluru,MG Windsor EV,Fixed-Monthly,,2500.0,Suspended
CUST-0397,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-0398,Bengaluru,Tata Punch EV,Pay-Per-KM,4.43,,Suspended
CUST-0399,Pune,MG Windsor EV,Fixed-Monthly,,2000.0,Defaulted
CUST-0400,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-0401,Pune,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-0402,Bengaluru,MG Windsor EV,Fixed-Monthly,,2500.0,Suspended
CUST-0403,Pune,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-0404,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Suspended
CUST-0405,Delhi,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-0406,Delhi,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-0407,Pune,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-0408,Delhi,Maruti e Vitara,Pay-Per-KM,3.69,,Defaulted
CUST-0409,Bengaluru,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-0410,Delhi,Tata Punch EV,Pay-Per-KM,3.45,,Defaulted
CUST-0411,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-0412,Bengaluru,Tata Punch EV,Pay-Per-KM,2.69,,Active
CUST-0413,Bengaluru,MG Windsor EV,Pay-Per-KM,3.12,,Active
CUST-0414,Delhi,Maruti e Vitara,Pay-Per-KM,4.07,,Defaulted
CUST-0415,Delhi,Maruti e Vitara,Pay-Per-KM,4.35,,Active
CUST-0416,Delhi,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-0417,Bengaluru,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-0418,Delhi,MG Windsor EV,Pay-Per-KM,4.09,,Defaulted
CUST-0419,Delhi,Tata Punch EV,Pay-Per-KM,4.38,,Defaulted
CUST-0420,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-0421,Bengaluru,MG Windsor EV,Pay-Per-KM,4.08,,Active
CUST-0422,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-0423,Pune,Tata Punch EV,Pay-Per-KM,3.13,,Active
CUST-0424,Pune,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-0425,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Defaulted
CUST-0426,Pune,Tata Punch EV,Pay-Per-KM,3.88,,Active
CUST-0427,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2500.0,Suspended
CUST-0428,Bengaluru,MG Windsor EV,Fixed-Monthly,,2500.0,Suspended
CUST-0429,Bengaluru,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-0430,Bengaluru,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-0431,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.29,,Suspended
CUST-0432,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-0433,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.53,,Active
CUST-0434,Delhi,MG Windsor EV,Pay-Per-KM,2.9,,Defaulted
CUST-0435,Pune,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-0436,Delhi,MG Windsor EV,Pay-Per-KM,4.4,,Suspended
CUST-0437,Pune,Tata Punch EV,Pay-Per-KM,2.62,,Suspended
CUST-0438,Bengaluru,Tata Punch EV,Pay-Per-KM,2.84,,Active
CUST-0439,Pune,MG Windsor EV,Pay-Per-KM,3.98,,Active
CUST-0440,Delhi,Maruti e Vitara,Pay-Per-KM,2.64,,Active
CUST-0441,Bengaluru,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-0442,Pune,Maruti e Vitara,Pay-Per-KM,2.99,,Active
CUST-0443,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Defaulted
CUST-0444,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-0445,Pune,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-0446,Bengaluru,Tata Punch EV,Pay-Per-KM,3.01,,Active
CUST-0447,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Defaulted
CUST-0448,Pune,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-0449,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-0450,Pune,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-0451,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.07,,Defaulted
CUST-0452,Delhi,MG Windsor EV,Pay-Per-KM,4.29,,Active
CUST-0453,Delhi,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-0454,Delhi,Maruti e Vitara,Fixed-Monthly,,2500.0,Defaulted
CUST-0455,Bengaluru,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-0456,Pune,Maruti e Vitara,Pay-Per-KM,2.95,,Suspended
CUST-0457,Delhi,MG Windsor EV,Pay-Per-KM,3.2,,Active
CUST-0458,Pune,Tata Punch EV,Pay-Per-KM,3.71,,Active
CUST-0459,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-0460,Bengaluru,MG Windsor EV,Fixed-Monthly,,2500.0,Defaulted
CUST-0461,Bengaluru,Tata Punch EV,Pay-Per-KM,4.14,,Active
CUST-0462,Pune,Tata Punch EV,Pay-Per-KM,2.64,,Suspended
CUST-0463,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-0464,Delhi,MG Windsor EV,Pay-Per-KM,3.4,,Active
CUST-0465,Delhi,Maruti e Vitara,Pay-Per-KM,4.03,,Active
CUST-0466,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-0467,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Suspended
CUST-0468,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.02,,Suspended
CUST-0469,Bengaluru,Tata Punch EV,Pay-Per-KM,3.16,,Suspended
CUST-0470,Delhi,Tata Punch EV,Fixed-Monthly,,2500.0,Defaulted
CUST-0471,Delhi,Tata Punch EV,Pay-Per-KM,4.47,,Suspended
CUST-0472,Delhi,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-0473,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.14,,Active
CUST-0474,Delhi,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-0475,Bengaluru,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-0476,Delhi,MG Windsor EV,Pay-Per-KM,2.88,,Active
CUST-0477,Bengaluru,MG Windsor EV,Pay-Per-KM,3.58,,Active
CUST-0478,Bengaluru,Tata Punch EV,Pay-Per-KM,2.86,,Suspended
CUST-0479,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Suspended
CUST-0480,Pune,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-0481,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-0482,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-0483,Pune,Tata Punch EV,Pay-Per-KM,4.28,,Active
CUST-0484,Bengaluru,Tata Punch EV,Pay-Per-KM,2.77,,Active
CUST-0485,Delhi,MG Windsor EV,Pay-Per-KM,3.89,,Defaulted
CUST-0486,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-0487,Delhi,Tata Punch EV,Fixed-Monthly,,2500.0,Suspended
CUST-0488,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Defaulted
CUST-0489,Delhi,MG Windsor EV,Pay-Per-KM,2.71,,Active
CUST-0490,Pune,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-0491,Delhi,Maruti e Vitara,Pay-Per-KM,4.13,,Suspended
CUST-0492,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-0493,Delhi,MG Windsor EV,Pay-Per-KM,3.81,,Suspended
CUST-0494,Delhi,Tata Punch EV,Pay-Per-KM,2.86,,Defaulted
CUST-0495,Pune,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-0496,Pune,MG Windsor EV,Pay-Per-KM,3.41,,Active
CUST-0497,Delhi,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-0498,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-0499,Bengaluru,MG Windsor EV,Pay-Per-KM,3.34,,Active
CUST-0500,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Suspended
CUST-0501,Delhi,Tata Punch EV,Pay-Per-KM,3.46,,Active
CUST-0502,Delhi,MG Windsor EV,Pay-Per-KM,3.51,,Active
CUST-0503,Pune,Maruti e Vitara,Fixed-Monthly,,2500.0,Defaulted
CUST-0504,Pune,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-0505,Delhi,Maruti e Vitara,Fixed-Monthly,,2500.0,Defaulted
CUST-0506,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-0507,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Defaulted
CUST-0508,Pune,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-0509,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Suspended
CUST-0510,Delhi,Tata Punch EV,Pay-Per-KM,3.58,,Active
CUST-0511,Pune,MG Windsor EV,Pay-Per-KM,4.49,,Suspended
CUST-0512,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Suspended
CUST-0513,Pune,Maruti e Vitara,Pay-Per-KM,2.7,,Defaulted
CUST-0514,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Defaulted
CUST-0515,Bengaluru,MG Windsor EV,Pay-Per-KM,3.72,,Active
CUST-0516,Delhi,MG Windsor EV,Pay-Per-KM,2.6,,Active
CUST-0517,Pune,Maruti e Vitara,Pay-Per-KM,3.7,,Active
CUST-0518,Pune,Maruti e Vitara,Pay-Per-KM,3.14,,Suspended
CUST-0519,Pune,MG Windsor EV,Fixed-Monthly,,3000.0,Suspended
CUST-0520,Pune,Tata Punch EV,Pay-Per-KM,3.07,,Defaulted
CUST-0521,Bengaluru,MG Windsor EV,Pay-Per-KM,2.68,,Active
CUST-0522,Delhi,Maruti e Vitara,Pay-Per-KM,2.62,,Active
CUST-0523,Pune,Maruti e Vitara,Pay-Per-KM,4.03,,Suspended
CUST-0524,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-0525,Delhi,MG Windsor EV,Pay-Per-KM,4.22,,Active
CUST-0526,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-0527,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2000.0,Suspended
CUST-0528,Delhi,Tata Punch EV,Pay-Per-KM,3.65,,Active
CUST-0529,Delhi,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-0530,Delhi,Maruti e Vitara,Pay-Per-KM,2.82,,Suspended
CUST-0531,Delhi,Tata Punch EV,Pay-Per-KM,2.96,,Defaulted
CUST-0532,Delhi,Tata Punch EV,Pay-Per-KM,4.24,,Suspended
CUST-0533,Pune,MG Windsor EV,Fixed-Monthly,,2000.0,Defaulted
CUST-0534,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.95,,Active
CUST-0535,Pune,Tata Punch EV,Pay-Per-KM,3.63,,Active
CUST-0536,Bengaluru,MG Windsor EV,Pay-Per-KM,2.76,,Defaulted
CUST-0537,Pune,Maruti e Vitara,Fixed-Monthly,,2000.0,Defaulted
CUST-0538,Pune,Tata Punch EV,Fixed-Monthly,,2500.0,Defaulted
CUST-0539,Delhi,Tata Punch EV,Pay-Per-KM,3.74,,Active
CUST-0540,Delhi,Tata Punch EV,Pay-Per-KM,2.71,,Suspended
CUST-0541,Bengaluru,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-0542,Bengaluru,Tata Punch EV,Fixed-Monthly,,1500.0,Defaulted
CUST-0543,Delhi,MG Windsor EV,Pay-Per-KM,3.24,,Active
CUST-0544,Bengaluru,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-0545,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2000.0,Defaulted
CUST-0546,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.75,,Suspended
CUST-0547,Delhi,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-0548,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.54,,Active
CUST-0549,Pune,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-0550,Pune,Maruti e Vitara,Fixed-Monthly,,1500.0,Defaulted
CUST-0551,Delhi,Tata Punch EV,Pay-Per-KM,4.31,,Active
CUST-0552,Delhi,MG Windsor EV,Pay-Per-KM,4.41,,Active
CUST-0553,Pune,Tata Punch EV,Pay-Per-KM,4.32,,Defaulted
CUST-0554,Bengaluru,MG Windsor EV,Pay-Per-KM,3.64,,Active
CUST-0555,Bengaluru,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-0556,Delhi,MG Windsor EV,Fixed-Monthly,,1500.0,Defaulted
CUST-0557,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-0558,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-0559,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Suspended
CUST-0560,Pune,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-0561,Pune,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-0562,Delhi,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-0563,Delhi,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-0564,Bengaluru,Tata Punch EV,Pay-Per-KM,2.86,,Active
CUST-0565,Pune,Maruti e Vitara,Pay-Per-KM,4.21,,Suspended
CUST-0566,Pune,Tata Punch EV,Pay-Per-KM,4.23,,Active
CUST-0567,Pune,Tata Punch EV,Pay-Per-KM,3.01,,Active
CUST-0568,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-0569,Delhi,MG Windsor EV,Fixed-Monthly,,2000.0,Defaulted
CUST-0570,Pune,Maruti e Vitara,Pay-Per-KM,3.67,,Suspended
CUST-0571,Delhi,Tata Punch EV,Pay-Per-KM,3.24,,Active
CUST-0572,Delhi,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-0573,Pune,Tata Punch EV,Pay-Per-KM,3.13,,Active
CUST-0574,Delhi,Maruti e Vitara,Pay-Per-KM,3.59,,Active
CUST-0575,Bengaluru,MG Windsor EV,Pay-Per-KM,3.77,,Defaulted
CUST-0576,Pune,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-0577,Pune,Tata Punch EV,Pay-Per-KM,3.47,,Defaulted
CUST-0578,Pune,MG Windsor EV,Pay-Per-KM,4.41,,Active
CUST-0579,Delhi,Tata Punch EV,Pay-Per-KM,3.93,,Defaulted
CUST-0580,Pune,Tata Punch EV,Pay-Per-KM,3.94,,Defaulted
CUST-0581,Bengaluru,MG Windsor EV,Pay-Per-KM,4.28,,Active
CUST-0582,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Suspended
CUST-0583,Pune,MG Windsor EV,Pay-Per-KM,4.31,,Active
CUST-0584,Pune,MG Windsor EV,Pay-Per-KM,3.07,,Active
CUST-0585,Delhi,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-0586,Bengaluru,Tata Punch EV,Pay-Per-KM,3.39,,Suspended
CUST-0587,Bengaluru,Tata Punch EV,Pay-Per-KM,2.72,,Active
CUST-0588,Pune,Tata Punch EV,Pay-Per-KM,3.14,,Active
CUST-0589,Delhi,Maruti e Vitara,Fixed-Monthly,,2500.0,Defaulted
CUST-0590,Pune,MG Windsor EV,Pay-Per-KM,2.64,,Active
CUST-0591,Bengaluru,Tata Punch EV,Pay-Per-KM,4.37,,Active
CUST-0592,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Defaulted
CUST-0593,Bengaluru,MG Windsor EV,Pay-Per-KM,4.39,,Suspended
CUST-0594,Pune,Tata Punch EV,Pay-Per-KM,3.51,,Suspended
CUST-0595,Delhi,Tata Punch EV,Pay-Per-KM,3.5,,Suspended
CUST-0596,Delhi,Tata Punch EV,Pay-Per-KM,3.2,,Active
CUST-0597,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.8,,Active
CUST-0598,Pune,Maruti e Vitara,Pay-Per-KM,2.71,,Active
CUST-0599,Delhi,Maruti e Vitara,Pay-Per-KM,4.22,,Active
CUST-0600,Delhi,Maruti e Vitara,Pay-Per-KM,4.14,,Active
CUST-0601,Bengaluru,MG Windsor EV,Pay-Per-KM,4.14,,Active
CUST-0602,Delhi,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-0603,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-0604,Delhi,MG Windsor EV,Pay-Per-KM,3.63,,Active
CUST-0605,Pune,Maruti e Vitara,Pay-Per-KM,4.45,,Defaulted
CUST-0606,Bengaluru,MG Windsor EV,Pay-Per-KM,4.28,,Active
CUST-0607,Pune,Tata Punch EV,Pay-Per-KM,3.26,,Suspended
CUST-0608,Bengaluru,MG Windsor EV,Pay-Per-KM,3.12,,Suspended
CUST-0609,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-0610,Bengaluru,MG Windsor EV,Pay-Per-KM,4.06,,Active
CUST-0611,Pune,Tata Punch EV,Pay-Per-KM,2.72,,Defaulted
CUST-0612,Delhi,Maruti e Vitara,Pay-Per-KM,2.62,,Defaulted
CUST-0613,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Defaulted
CUST-0614,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-0615,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-0616,Pune,MG Windsor EV,Pay-Per-KM,2.97,,Defaulted
CUST-0617,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-0618,Delhi,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-0619,Bengaluru,Maruti e Vitara,Pay-Per-KM,4.26,,Active
CUST-0620,Bengaluru,Maruti e Vitara,Pay-Per-KM,4.04,,Active
CUST-0621,Pune,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-0622,Pune,Tata Punch EV,Pay-Per-KM,2.96,,Active
CUST-0623,Bengaluru,Maruti e Vitara,Pay-Per-KM,2.8,,Active
CUST-0624,Pune,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-0625,Delhi,Tata Punch EV,Pay-Per-KM,4.49,,Active
CUST-0626,Delhi,MG Windsor EV,Pay-Per-KM,3.16,,Active
CUST-0627,Delhi,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-0628,Pune,Tata Punch EV,Fixed-Monthly,,3000.0,Defaulted
CUST-0629,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Suspended
CUST-0630,Pune,Maruti e Vitara,Pay-Per-KM,3.18,,Active
CUST-0631,Pune,MG Windsor EV,Pay-Per-KM,4.22,,Defaulted
CUST-0632,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-0633,Bengaluru,Maruti e Vitara,Pay-Per-KM,4.1,,Active
CUST-0634,Delhi,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-0635,Pune,Tata Punch EV,Pay-Per-KM,3.89,,Defaulted
CUST-0636,Delhi,Tata Punch EV,Pay-Per-KM,3.99,,Defaulted
CUST-0637,Pune,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-0638,Delhi,Tata Punch EV,Pay-Per-KM,4.01,,Active
CUST-0639,Pune,MG Windsor EV,Pay-Per-KM,3.22,,Active
CUST-0640,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-0641,Bengaluru,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-0642,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-0643,Delhi,MG Windsor EV,Pay-Per-KM,4.02,,Defaulted
CUST-0644,Pune,Tata Punch EV,Pay-Per-KM,4.27,,Active
CUST-0645,Delhi,MG Windsor EV,Pay-Per-KM,4.35,,Active
CUST-0646,Delhi,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-0647,Delhi,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-0648,Delhi,Tata Punch EV,Pay-Per-KM,3.53,,Active
CUST-0649,Pune,MG Windsor EV,Pay-Per-KM,3.44,,Active
CUST-0650,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-0651,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Suspended
CUST-0652,Delhi,Maruti e Vitara,Fixed-Monthly,,2500.0,Defaulted
CUST-0653,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-0654,Pune,Tata Punch EV,Pay-Per-KM,4.21,,Active
CUST-0655,Delhi,Tata Punch EV,Pay-Per-KM,3.08,,Defaulted
CUST-0656,Delhi,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-0657,Pune,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-0658,Pune,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-0659,Pune,Maruti e Vitara,Pay-Per-KM,3.77,,Active
CUST-0660,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Suspended
CUST-0661,Bengaluru,MG Windsor EV,Pay-Per-KM,3.55,,Suspended
CUST-0662,Delhi,MG Windsor EV,Pay-Per-KM,3.19,,Active
CUST-0663,Pune,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-0664,Pune,MG Windsor EV,Pay-Per-KM,3.11,,Suspended
CUST-0665,Bengaluru,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-0666,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.8,,Suspended
CUST-0667,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Defaulted
CUST-0668,Delhi,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-0669,Bengaluru,Tata Punch EV,Pay-Per-KM,3.13,,Suspended
CUST-0670,Delhi,MG Windsor EV,Pay-Per-KM,4.21,,Active
CUST-0671,Delhi,Tata Punch EV,Fixed-Monthly,,3000.0,Defaulted
CUST-0672,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-0673,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Suspended
CUST-0674,Bengaluru,MG Windsor EV,Pay-Per-KM,3.63,,Active
CUST-0675,Pune,Maruti e Vitara,Pay-Per-KM,2.82,,Active
